event_id,event_type,event_topic,schema_version,event_timestamp,created_ts,producer,correlation_ids,payload
KEVT-COM-SEARCH-PERFORMED-20260425-0000000001,search_performed,commerce_events,1,2026-04-25T22:52:45,2026-04-25T22:53:05,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HUI-20260426-00001107', 'anonymous_id': 'ANON-00000241', 'customer_id': 'CUS-HUI-00000241'}","{'query_family': 'Fashion', 'result_count': 76}"
KEVT-COM-SESSION-STARTED-20260425-0000000001,session_started,commerce_events,1,2026-04-25T22:53:04,2026-04-25T22:53:05,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HUI-20260426-00001107', 'anonymous_id': 'ANON-00000241', 'customer_id': 'CUS-HUI-00000241'}","{'device_type': 'app_ios', 'source': 'web'}"
KEVT-COM-EVT-VIE-20260425-00000001,product_viewed,commerce_events,1,2026-04-25T22:53:05,2026-04-25T22:53:05,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HUI-20260426-00001107', 'anonymous_id': 'ANON-00000241', 'customer_id': 'CUS-HUI-00000241', 'product_id': 'PRD-FASHION-00000294', 'order_id': None}","{'surface': 'search_or_feed', 'product_id': 'PRD-FASHION-00000294', 'order_id': None, 'primary_category': 'Fashion', 'device_type': 'app_ios', 'source': 'web', 'order_status': None, 'order_net_amount': None}"
KEVT-COM-SEARCH-PERFORMED-20260425-0000000002,search_performed,commerce_events,1,2026-04-25T23:08:05,2026-04-25T23:08:25,vina_bim_shop.synthetic_source,"{'session_id': 'SES-BDG-20260426-00001626', 'anonymous_id': 'ANON-00000800', 'customer_id': None}","{'query_family': 'Fashion', 'result_count': 22}"
KEVT-COM-SESSION-STARTED-20260425-0000000002,session_started,commerce_events,1,2026-04-25T23:08:24,2026-04-25T23:08:25,vina_bim_shop.synthetic_source,"{'session_id': 'SES-BDG-20260426-00001626', 'anonymous_id': 'ANON-00000800', 'customer_id': None}","{'device_type': 'app_android', 'source': 'app'}"
KEVT-COM-EVT-VIE-20260425-00000002,product_viewed,commerce_events,1,2026-04-25T23:08:25,2026-04-25T23:08:25,vina_bim_shop.synthetic_source,"{'session_id': 'SES-BDG-20260426-00001626', 'anonymous_id': 'ANON-00000800', 'customer_id': None, 'product_id': 'PRD-FASHION-00000171', 'order_id': None}","{'surface': 'search_or_feed', 'product_id': 'PRD-FASHION-00000171', 'order_id': None, 'primary_category': 'Fashion', 'device_type': 'app_android', 'source': 'app', 'order_status': None, 'order_net_amount': None}"
KEVT-COM-SEARCH-PERFORMED-20260425-0000000003,search_performed,commerce_events,1,2026-04-25T23:09:53,2026-04-25T23:10:13,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HAN-20260426-00001677', 'anonymous_id': 'ANON-00000166', 'customer_id': 'CUS-HAN-00000166'}","{'query_family': 'FMCG', 'result_count': 21}"
KEVT-COM-SESSION-STARTED-20260425-0000000003,session_started,commerce_events,1,2026-04-25T23:10:12,2026-04-25T23:10:13,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HAN-20260426-00001677', 'anonymous_id': 'ANON-00000166', 'customer_id': 'CUS-HAN-00000166'}","{'device_type': 'app_android', 'source': 'app'}"
KEVT-COM-EVT-VIE-20260425-00000003,product_viewed,commerce_events,1,2026-04-25T23:10:13,2026-04-25T23:10:13,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HAN-20260426-00001677', 'anonymous_id': 'ANON-00000166', 'customer_id': 'CUS-HAN-00000166', 'product_id': 'PRD-FMCG-00000541', 'order_id': None}","{'surface': 'search_or_feed', 'product_id': 'PRD-FMCG-00000541', 'order_id': None, 'primary_category': 'FMCG', 'device_type': 'app_android', 'source': 'app', 'order_status': None, 'order_net_amount': None}"
KEVT-COM-SEARCH-PERFORMED-20260425-0000000004,search_performed,commerce_events,1,2026-04-25T23:11:00,2026-04-25T23:11:20,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HAN-20260426-00001104', 'anonymous_id': 'ANON-00000070', 'customer_id': None}","{'query_family': 'Fashion', 'result_count': 26}"
KEVT-COM-SESSION-STARTED-20260425-0000000004,session_started,commerce_events,1,2026-04-25T23:11:19,2026-04-25T23:11:20,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HAN-20260426-00001104', 'anonymous_id': 'ANON-00000070', 'customer_id': None}","{'device_type': 'app_ios', 'source': 'app'}"
KEVT-COM-EVT-VIE-20260425-00000004,product_viewed,commerce_events,1,2026-04-25T23:11:20,2026-04-25T23:11:20,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HAN-20260426-00001104', 'anonymous_id': 'ANON-00000070', 'customer_id': None, 'product_id': 'PRD-FASHION-00000564', 'order_id': None}","{'surface': 'search_or_feed', 'product_id': 'PRD-FASHION-00000564', 'order_id': None, 'primary_category': 'Fashion', 'device_type': 'app_ios', 'source': 'app', 'order_status': None, 'order_net_amount': None}"
KEVT-COM-EVT-VIE-20260425-00000005,product_viewed,commerce_events,1,2026-04-25T23:17:22,2026-04-25T23:17:22,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HAN-20260426-00001677', 'anonymous_id': 'ANON-00000166', 'customer_id': 'CUS-HAN-00000166', 'product_id': 'PRD-FMCG-00000142', 'order_id': None}","{'surface': 'search_or_feed', 'product_id': 'PRD-FMCG-00000142', 'order_id': None, 'primary_category': 'FMCG', 'device_type': 'app_android', 'source': 'app', 'order_status': None, 'order_net_amount': None}"
KEVT-COM-EVT-VIE-20260425-00000006,product_viewed,commerce_events,1,2026-04-25T23:17:59,2026-04-25T23:17:59,vina_bim_shop.synthetic_source,"{'session_id': 'SES-BDG-20260426-00001626', 'anonymous_id': 'ANON-00000800', 'customer_id': 'CUS-BDG-00000800', 'product_id': 'PRD-FASHION-00000398', 'order_id': None}","{'surface': 'search_or_feed', 'product_id': 'PRD-FASHION-00000398', 'order_id': None, 'primary_category': 'Fashion', 'device_type': 'app_android', 'source': 'app', 'order_status': None, 'order_net_amount': None}"
